item_id,legislature,law_date,n_dates_resolved,discrimination,abs_discrimination,discrimination_median,ci_width,rhat,is_anchor,bill_title
Arrêté présidentiel portant destitution du gouverneur en poste de la banque centrale de Tunisie,ANC,2012-07-10,1,-0.843522149385,0.843522149385,-0.85369231,0.26258979250000003,1.0022899279083293,FALSE,Arrêté présidentiel portant destitution du gouverneur en poste de la banque centrale de Tunisie
Vote pour l'approbation de la nomination de Chadly Ayari comme nouveau gouverneur de la banque centrale,ANC,2012-07-10,1,-0.4532443364,0.4532443364,-0.451432385,0.21866058550000006,1.0021109580083991,FALSE,Vote pour l'approbation de la nomination de Chadly Ayari comme nouveau gouverneur de la banque centrale
Vote concernant le projet de loi N°71/2012 relatif à la ratification de l'accord du prêt entre le gouvernement tunisien et la Banque Africaine de Développement pour la participation dans le programme d'appui à l'économie tunisienne et au développement participatif,ANC,2012-11-10,1,-0.32989005112500003,0.32989005112500003,-0.32428767999999997,0.32980579800000004,1.0024345796068048,FALSE,Vote concernant le projet de loi N°71/2012 relatif à la ratification de l'accord du prêt entre le gouvernement tunisien et la Banque Africaine de Développement pour la participation dans le programme d'appui à l'économie tunisienne et au développement participatif
Vote concernant le projet de loi N°72/2012 relatif à la ratification de l'accord du prêt complémentaire signé à Washington entre le gouvernement tunisien et la Banque Mondiale pour la reconstruction et l'approvisionnement du deuxième programme pour l'appui à l'économie tunisienne.,ANC,2012-11-10,1,-0.67420438443,0.67420438443,-0.674903835,0.41188066299999987,1.0054444711587955,FALSE,Vote concernant le projet de loi N°72/2012 relatif à la ratification de l'accord du prêt complémentaire signé à Washington entre le gouvernement tunisien et la Banque Mondiale pour la reconstruction et l'approvisionnement du deuxième programme pour l'appui à l'économie tunisienne.
Vote sur l'article 1er relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.4464751365336,0.4464751365336,-0.44837795999999996,0.7106152539499999,1.0147616986992962,FALSE,Vote sur l'article 1er relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 10ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.240781923307945,0.240781923307945,-0.23551999499999998,1.036812947,0.9997739345958351,FALSE,Vote sur le 10ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 11ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.5662897215925,0.5662897215925,-0.56117561,0.5448223479999998,1.0002017569252637,FALSE,Vote sur le 11ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 12ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.24185091893888,0.24185091893888,-0.240326325,0.958587563,1.0043240527984556,FALSE,Vote sur le 12ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 13ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.266099303499395,0.266099303499395,-0.26848194,0.9683272114999999,1.0005419863045404,FALSE,Vote sur le 13ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 14ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.41574329689945,0.41574329689945,-0.41049658499999997,0.5509471549999999,1.0066215029281926,FALSE,Vote sur le 14ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 3ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.6050475099035,0.6050475099035,-0.6056155350000001,0.481184814,1.0014882311815585,FALSE,Vote sur le 3ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 4ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.39545229602573,0.39545229602573,-0.39490995500000003,0.81200529554,1.0086896291188823,FALSE,Vote sur le 4ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 5ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.25638468028188,0.25638468028188,-0.251632595,0.41202919014999995,1.0028016724935065,FALSE,Vote sur le 5ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 7ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.46815037849265,0.46815037849265,-0.458234465,0.5479374169999999,1.0000340487383668,FALSE,Vote sur le 7ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 9ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-11-10,1,-0.274768040294765,0.274768040294765,-0.26762225500000003,0.564900383105,1.0005583362955779,FALSE,Vote sur le 9ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Article 30 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.351949025542985,0.351949025542985,-0.373353335,1.0464731194999999,1.0003315784037201,FALSE,Article 30 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Le projet de loi numéro 2012/65 avec la révision et l'achèvement de certaines dispositions de la loi n ° 1 pour l'année 2012 du 16 mai 2012 sur la loi de finances complémentaire pour l'année 2012.,ANC,2012-12-10,1,-0.002698700276334,0.002698700276334,-0.00593823295,0.49707537049999995,1.0021478035012803,FALSE,Le projet de loi numéro 2012/65 avec la révision et l'achèvement de certaines dispositions de la loi n ° 1 pour l'année 2012 du 16 mai 2012 sur la loi de finances complémentaire pour l'année 2012.
Vote pour la nomination de Ilyas Fakhfakh à la tête du ministère des finances,ANC,2012-12-10,1,-0.506822879895,0.506822879895,-0.50153549,0.38284156999999996,1.0004057111070705,FALSE,Vote pour la nomination de Ilyas Fakhfakh à la tête du ministère des finances
Vote sur l'article 16 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.240782026356335,0.240782026356335,-0.24103711500000002,1.010031391,1.0008653342553129,FALSE,Vote sur l'article 16 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 17 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.141524650221517,0.141524650221517,-0.13620706999999999,0.5975111344999999,1.0045549929579392,FALSE,Vote sur l'article 17 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 18 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.44535176032245,0.44535176032245,-0.45503471,0.7546185314999999,1.0008996791514566,FALSE,Vote sur l'article 18 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 20 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.62804872177,0.62804872177,-0.62656449,0.5034647525,0.9995596508652113,FALSE,Vote sur l'article 20 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 21 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.3810676522724,0.3810676522724,-0.39432457499999995,0.8106803128499998,1.00064214415197,FALSE,Vote sur l'article 21 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 22 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.682892451935,0.682892451935,-0.7003895250000001,0.530791166,1.0013991480633904,FALSE,Vote sur l'article 22 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 23 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.3476609606123,0.3476609606123,-0.34377314999999997,0.725362928565,1.0016281386280719,FALSE,Vote sur l'article 23 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 24 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,0.008443768855229999,0.008443768855229999,0.0090915823,1.4913122199999997,1.0028846348947449,FALSE,Vote sur l'article 24 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 25 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.34427026172887326,0.34427026172887326,-0.358658935,1.016738421,1.0027368962967942,FALSE,Vote sur l'article 25 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 26 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.33502283467273003,0.33502283467273003,-0.36137664,1.0305119699999998,1.0002971645364822,FALSE,Vote sur l'article 26 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 27 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.34147729421157,0.34147729421157,-0.36052819,1.0631566074999999,0.9998482908534968,FALSE,Vote sur l'article 27 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 28 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,0.006485896351285001,0.006485896351285001,0.008310489800000001,1.4824417879999998,1.002465949481263,FALSE,Vote sur l'article 28 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 29 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.5149090201542,0.5149090201542,-0.53502551,0.8049760874,1.0022650937366386,FALSE,Vote sur l'article 29 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 31 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.3536395977842525,0.3536395977842525,-0.37896412,1.0448176235,1.0016442134310468,FALSE,Vote sur l'article 31 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 32 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.338176018316855,0.338176018316855,-0.33717476,0.85488507215,1.0003408375248195,FALSE,Vote sur l'article 32 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 33 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.319167413192245,0.319167413192245,-0.326685495,1.024691662,1.0014055468132401,FALSE,Vote sur l'article 33 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 34 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.323130697242145,0.323130697242145,-0.3412817,1.0101707575,0.9996480128586201,FALSE,Vote sur l'article 34 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 35 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.40081174390489,0.40081174390489,-0.425981055,1.00959808,1.0020517479210065,FALSE,Vote sur l'article 35 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 36 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.324736584483035,0.324736584483035,-0.332068435,1.021399637,1.0020539064963523,FALSE,Vote sur l'article 36 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article 6 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.542824341395,0.542824341395,-0.533161235,0.4765836070000001,0.9992738597737953,FALSE,Vote sur l'article 6 relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur l'article ajouté relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.026300417526193,0.026300417526193,-0.02506028,0.46843987349999994,1.000289314950387,FALSE,Vote sur l'article ajouté relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
vote sur l'integralité de  projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.642216619523,0.642216619523,-0.647165915,0.5305205390000001,0.9997372804558979,FALSE,vote sur l'integralité de  projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le  budget du Ministère de la Justice pour l'année 2013,ANC,2012-12-10,1,-0.643624893455,0.643624893455,-0.64693294,0.3952641584999999,1.000160256579736,FALSE,Vote sur le  budget du Ministère de la Justice pour l'année 2013
Vote sur le 15ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.39622331558235,0.39622331558235,-0.38878420999999996,0.5762316104999998,1.0011821974622461,FALSE,Vote sur le 15ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le 19ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections,ANC,2012-12-10,1,-0.517632789488,0.517632789488,-0.511985535,0.5406585740000001,1.0000367812152327,FALSE,Vote sur le 19ème article relatif au projet de loi organique portant création de l'instance supérieure indépendante pour les élections
Vote sur le budget de l'Assemblée Nationale Constituante pour l'année 2013.,ANC,2012-12-10,1,-0.42875634446705,0.42875634446705,-0.42312364999999996,0.5375578804999999,0.9998161157093066,FALSE,Vote sur le budget de l'Assemblée Nationale Constituante pour l'année 2013.
Vote sur le budget de la présidence de la république pour l'année 2013,ANC,2012-12-10,1,-0.63622272968,0.63622272968,-0.63457054,0.36199169750000004,1.002792546829761,FALSE,Vote sur le budget de la présidence de la république pour l'année 2013
Vote sur le budget du Gouvernement pour l'année 2013.,ANC,2012-12-10,1,-0.67155882921,0.67155882921,-0.67305142,0.3815570469999999,1.0024702382586548,FALSE,Vote sur le budget du Gouvernement pour l'année 2013.
Vote sur le budget du Ministère de l'Agriculture pour l'année 2013.,ANC,2012-12-10,1,-0.694150336545,0.694150336545,-0.6984849049999999,0.43101940699999997,1.0033727098958418,FALSE,Vote sur le budget du Ministère de l'Agriculture pour l'année 2013.
Vote sur le budget du Ministère de l'Éducation pour l'année 2013.,ANC,2012-12-10,1,-0.253362609898694,0.253362609898694,-0.251348925,0.38710203755,1.0027517320565444,FALSE,Vote sur le budget du Ministère de l'Éducation pour l'année 2013.
Vote sur le budget du Ministère de l'Emploi et de la Formation Professionnelle pour l'année 2013,ANC,2012-12-10,1,-0.84730623355,0.84730623355,-0.85760103,0.26477516099999987,1.0004651599126158,FALSE,Vote sur le budget du Ministère de l'Emploi et de la Formation Professionnelle pour l'année 2013
Vote sur le budget du Ministère de l'Enseignement Supérieur et de la Recherche Scientifique pour l'année 2013.,ANC,2012-12-10,1,-0.65150514291,0.65150514291,-0.652146625,0.4307350749999999,0.9988570884518492,FALSE,Vote sur le budget du Ministère de l'Enseignement Supérieur et de la Recherche Scientifique pour l'année 2013.
Vote sur le budget du Ministère de l’Environnement pour l'année 2013.,ANC,2012-12-10,1,-0.63670415989,0.63670415989,-0.63441954,0.3905742809999999,1.0018231914717781,FALSE,Vote sur le budget du Ministère de l’Environnement pour l'année 2013.
Vote sur le budget du Ministère de l’Industrie pour l'année 2013.,ANC,2012-12-10,1,-0.66775157431,0.66775157431,-0.6734943449999999,0.4378820395,1.0020314705469011,FALSE,Vote sur le budget du Ministère de l’Industrie pour l'année 2013.
Vote sur le budget du Ministère de l'Intérieur pour l'année 2013,ANC,2012-12-10,1,-0.59538858617,0.59538858617,-0.59626621,0.46711466099999993,1.0068782166245025,FALSE,Vote sur le budget du Ministère de l'Intérieur pour l'année 2013
Vote sur le budget du Ministère de l'Žquipement pour l'année 2013.,ANC,2012-12-10,1,-0.660529971255,0.660529971255,-0.66656016,0.48474599650000005,1.0005117607359837,FALSE,Vote sur le budget du Ministère de l'Žquipement pour l'année 2013.
Vote sur le budget du Ministère de la Culture pour l'année 2013.,ANC,2012-12-10,1,-0.586728953385,0.586728953385,-0.58113065,0.4350826949999999,1.0008433542397972,FALSE,Vote sur le budget du Ministère de la Culture pour l'année 2013.
Vote sur le budget du ministère de la Défense pour l''année 2013.,ANC,2012-12-10,1,-0.65473616171,0.65473616171,-0.66908661,0.5440842479999999,1.0008444719237217,FALSE,Vote sur le budget du ministère de la Défense pour l''année 2013.
Vote sur le budget du Ministère de la Femme et de la Famille pour l'année 2013.,ANC,2012-12-10,1,-0.61595037422,0.61595037422,-0.61584765,0.391592599,0.9998687761098636,FALSE,Vote sur le budget du Ministère de la Femme et de la Famille pour l'année 2013.
Vote sur le budget du Ministère de la Jeunesse et des Sports pour l'année 2013.,ANC,2012-12-10,1,-0.76939037237,0.76939037237,-0.77255246,0.32933688950000006,1.0005153397196989,FALSE,Vote sur le budget du Ministère de la Jeunesse et des Sports pour l'année 2013.
Vote sur le budget du Ministère de la Santé Publique pour l'année 2013.,ANC,2012-12-10,1,-0.55807883114,0.55807883114,-0.5558415299999999,0.39946173649999983,1.006362939789727,FALSE,Vote sur le budget du Ministère de la Santé Publique pour l'année 2013.
Vote sur le budget du Ministère des Affaires Étrangères pour l''année 2013.,ANC,2012-12-10,1,-0.738120916925,0.738120916925,-0.7436847950000001,0.37866098700000017,1.0018280450490402,FALSE,Vote sur le budget du Ministère des Affaires Étrangères pour l''année 2013.
Vote sur le budget du ministère des Affaires Religieuses pour l''année 2013.,ANC,2012-12-10,1,-0.693830701865,0.693830701865,-0.69476023,0.3639091099999999,1.0000245571483157,FALSE,Vote sur le budget du ministère des Affaires Religieuses pour l''année 2013.
Vote sur le budget du Ministère des Affaires Sociales pour l'année 2013.,ANC,2012-12-10,1,-0.5094011510305,0.5094011510305,-0.50427902,0.47309759300000004,1.0008463581167126,FALSE,Vote sur le budget du Ministère des Affaires Sociales pour l'année 2013.
Vote sur le budget du Ministère des Domaines de l'Etat et des Affaires Foncières pour l'année 2013.,ANC,2012-12-10,1,-0.81702874155,0.81702874155,-0.831301485,0.34061418099999996,1.0005649628237658,FALSE,Vote sur le budget du Ministère des Domaines de l'Etat et des Affaires Foncières pour l'année 2013.
Vote sur le budget du ministère des Finances pour l'année 2013.,ANC,2012-12-10,1,-0.58199857708,0.58199857708,-0.57628075,0.44807438499999996,1.0020343387388329,FALSE,Vote sur le budget du ministère des Finances pour l'année 2013.
Vote sur le budget du Ministère des Technologies de l'Information et de la Communication pour l'année 2013.,ANC,2012-12-10,1,-0.64819315134,0.64819315134,-0.6492398349999999,0.4827507904999999,1.0025556232223003,FALSE,Vote sur le budget du Ministère des Technologies de l'Information et de la Communication pour l'année 2013.
Vote sur le budget du Ministère du Commerce et de l'Artisanat pour l'année 2013,ANC,2012-12-10,1,-0.633300288015,0.633300288015,-0.63383391,0.48329885600000005,1.0070204407657588,FALSE,Vote sur le budget du Ministère du Commerce et de l'Artisanat pour l'année 2013
Vote sur le budget du ministère du Développement et de la Coopération Internationale pour l'année 2013.,ANC,2012-12-10,1,-0.744879858205,0.744879858205,-0.75325633,0.3772213415000001,1.0007545798457815,FALSE,Vote sur le budget du ministère du Développement et de la Coopération Internationale pour l'année 2013.
Vote sur le budget du Ministère du Développement Régional et de la Planification pour l'année 2013.,ANC,2012-12-10,1,-0.67959802799,0.67959802799,-0.68216329,0.4650456020000001,0.9997333905550575,FALSE,Vote sur le budget du Ministère du Développement Régional et de la Planification pour l'année 2013.
Vote sur le budget du Ministère du Tourisme pour l'année 2013.,ANC,2012-12-10,1,-0.65569332582,0.65569332582,-0.65426284,0.42044750950000004,1.0012364968471656,FALSE,Vote sur le budget du Ministère du Tourisme pour l'année 2013.
Vote sur le budget du Ministère du Transport pour l'année 2013.,ANC,2012-12-10,1,-0.73444822312,0.73444822312,-0.751525,0.42005576,1.0029105787387316,FALSE,Vote sur le budget du Ministère du Transport pour l'année 2013.
Vote sur le projet de loi N°48/2012 relatif à une convention de rachat,ANC,2012-12-10,1,-0.38964642132961,0.38964642132961,-0.37977865,0.4908265,1.0012723650796689,FALSE,Vote sur le projet de loi N°48/2012 relatif à une convention de rachat
Article 100 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.58177576777,0.58177576777,-0.5744546150000001,0.416013912,0.9992908126159371,FALSE,Article 100 nouveau du Règlement Intérieur
Article 104 du Règlement Intérieur,ANC,2013-03-10,1,-0.14697673615927,0.14697673615927,-0.144722595,0.3393284035,1.0018674364277451,FALSE,Article 104 du Règlement Intérieur
Article 106 du Règlement Intérieur,ANC,2013-03-10,1,-0.7466675925,0.7466675925,-0.755511985,0.38333222999999994,1.0012985734947906,FALSE,Article 106 du Règlement Intérieur
Article 126 paragraphe 5 nouveau du Règlement Intérieur,ANC,2013-03-10,1,0.58746670493,0.58746670493,0.58369195,0.34342438350000004,1.001206830409266,FALSE,Article 126 paragraphe 5 nouveau du Règlement Intérieur
Article 2 du Règlement Intérieur,ANC,2013-03-10,1,-0.3098586717171,0.3098586717171,-0.30832231,0.5561828137499999,1.0035291789811742,FALSE,Article 2 du Règlement Intérieur
Article 61 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.264046763012055,0.264046763012055,-0.265429165,1.0501633404999997,1.0000140066157293,FALSE,Article 61 nouveau du Règlement Intérieur
Article 62 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.26870322806181635,0.26870322806181635,-0.28107471,1.0303455755,1.0034368464066101,FALSE,Article 62 nouveau du Règlement Intérieur
Article 72 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.132906466783065,0.132906466783065,-0.127241625,0.44857242184999996,1.0013136456184353,FALSE,Article 72 nouveau du Règlement Intérieur
Article 82 paragraphe 4 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.251129073135065,0.251129073135065,-0.25839969500000004,0.9980249805,1.0016429742447233,FALSE,Article 82 paragraphe 4 nouveau du Règlement Intérieur
Article 85 paragraphe 1 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.381873788612035,0.381873788612035,-0.3885712,0.8572657261000001,1.001455610481321,FALSE,Article 85 paragraphe 1 nouveau du Règlement Intérieur
Article 87 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.5449554470334,0.5449554470334,-0.544899005,0.5904750069999999,0.9994158142197472,FALSE,Article 87 nouveau du Règlement Intérieur
Article 89 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.4518553859145,0.4518553859145,-0.447618465,0.37997458149999996,1.0007184758450873,FALSE,Article 89 nouveau du Règlement Intérieur
Article 91 - Amendement relatif à la prise de parole par le vice président de la commission,ANC,2013-03-10,1,-0.23231506279873201,0.23231506279873201,-0.224732935,0.5645245185500001,1.0026636725467084,FALSE,Article 91 - Amendement relatif à la prise de parole par le vice président de la commission
Article 91 - Amendement relatif à la prise de parole par Rapporteur Général de la Constitution,ANC,2013-03-10,1,-0.892736495705,0.892736495705,-0.90253023,0.20287011600000004,1.002911956103993,FALSE,Article 91 - Amendement relatif à la prise de parole par Rapporteur Général de la Constitution
Article 91 - Amendement relatif à la prise de parole par rapporteur ou l'un de ses adjoints,ANC,2013-03-10,1,-0.1674883999797362,0.1674883999797362,-0.163114145,0.34260085930499995,1.0004569031786654,FALSE,Article 91 - Amendement relatif à la prise de parole par rapporteur ou l'un de ses adjoints
Article 91 - Amendement relatif à la proposition d'amendement par 3 députés,ANC,2013-03-10,1,0.845435419515,0.845435419515,0.8576591650000001,0.26712391599999985,1.0004936788881427,FALSE,Article 91 - Amendement relatif à la proposition d'amendement par 3 députés
Article 91 - Amendement relatif à la proposition d'amendement par 5 députés,ANC,2013-03-10,1,-0.87333418343,0.87333418343,-0.886096785,0.23197684949999997,1.0010662242311257,FALSE,Article 91 - Amendement relatif à la proposition d'amendement par 5 députés
Article 91 nouveau du Règlement Intérieur,ANC,2013-03-10,1,-0.314041716927415,0.314041716927415,-0.312161685,0.7704635061,1.0005995579391058,FALSE,Article 91 nouveau du Règlement Intérieur
Article premier du Règlement Intérieur,ANC,2013-03-10,1,-0.645839627005,0.645839627005,-0.646698285,0.4508649395,1.0026385807993459,FALSE,Article premier du Règlement Intérieur
Vote de confiance au gouvernement de Ali Larayedh,ANC,2013-03-10,1,-0.785629275765,0.785629275765,-0.788779645,0.308216249,1.0011074703987939,FALSE,Vote de confiance au gouvernement de Ali Larayedh
Vote relatif à la totalité du texte du Règlement Intérieur amendé,ANC,2013-03-10,1,-0.3738125338025,0.3738125338025,-0.366071895,0.3910772325,1.0006808966041378,FALSE,Vote relatif à la totalité du texte du Règlement Intérieur amendé
Vote relatif au calendrier des travaux de l'ANC,ANC,2013-03-10,1,-0.530011619025,0.530011619025,-0.52886755,0.40659603149999995,1.0033807611899512,FALSE,Vote relatif au calendrier des travaux de l'ANC
Projet de loi N° 33/2012 relatif à l'amendement du code des Télécommunications,ANC,2013-04-10,1,-0.449272924298965,0.449272924298965,-0.457137995,0.8511229106945,1.000514252849812,FALSE,Projet de loi N° 33/2012 relatif à l'amendement du code des Télécommunications
Projet de loi N° 52/2012 portant sur l'approbation de la convention spéciale d'assistance administrative mutuelle et de coopération dans le domaine douanier conclue entre le gouvernement Tunisien et le gouvernement de la République de Turquie,ANC,2013-04-10,1,-0.29809741847788,0.29809741847788,-0.317951035,1.0668515935,1.0042111018796558,FALSE,Projet de loi N° 52/2012 portant sur l'approbation de la convention spéciale d'assistance administrative mutuelle et de coopération dans le domaine douanier conclue entre le gouvernement Tunisien et le gouvernement de la République de Turquie
Vote relatif à l'ajout d'un article au projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,0.75350854729,0.75350854729,0.75506742,0.3099350700000002,1.0018557199863605,FALSE,Vote relatif à l'ajout d'un article au projet de loi de l'instance provisoire de la justice judiciaire
Vote relatif à l'article 10 du projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,-0.29414438468782,0.29414438468782,-0.31692532500000004,1.064004731,1.000743703358945,FALSE,Vote relatif à l'article 10 du projet de loi de l'instance provisoire de la justice judiciaire
Vote relatif à l'article 11 du projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,-0.598238281655,0.598238281655,-0.5907728649999999,0.3887025915,1.0023948713459887,FALSE,Vote relatif à l'article 11 du projet de loi de l'instance provisoire de la justice judiciaire
Vote relatif à l'article 12 du projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,-0.5713943463465,0.5713943463465,-0.59671088,0.6878260519999999,1.0047914424246387,FALSE,Vote relatif à l'article 12 du projet de loi de l'instance provisoire de la justice judiciaire
Vote relatif à l'article 13 du projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,-0.52362554094655,0.52362554094655,-0.525610185,0.6513258925,1.0013457790525253,FALSE,Vote relatif à l'article 13 du projet de loi de l'instance provisoire de la justice judiciaire
Vote relatif à l'article 14 du projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,-0.26916257428408,0.26916257428408,-0.281672845,1.048463134,1.001382040293067,FALSE,Vote relatif à l'article 14 du projet de loi de l'instance provisoire de la justice judiciaire
Vote relatif à l'article 15 du projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,-0.2334796293931025,0.2334796293931025,-0.247950815,1.0358946470000001,1.0052897477691602,FALSE,Vote relatif à l'article 15 du projet de loi de l'instance provisoire de la justice judiciaire
Vote relatif à l'article 16 du projet de loi de l'instance provisoire de la justice judiciaire,ANC,2013-04-10,1,-0.195466280208664,0.195466280208664,-0.19622414,0.39827680615,1.0021657601013165,FALSE,Vote relatif à l'article 16 du projet de loi de l'instance provisoire de la justice judiciaire
