vote_id,law_id,law_title,vote_title,vote_date,period,bloc,status,n_yes,n_no,n_absent_unexcused,n_absent_excused,n_abstain,n_members,n_present,n_cast,bloc_majority,n_agree_within_bloc,pct_agree_within_bloc,bloc_majority_yn,pct_agree_within_bloc_yn,coalition_majority,pct_agree_within_coalition,follows_coalition
55842e7112bdaa3245ab6e34,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 22,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,50,0,29,6,0,85,50,50,yes,50,1,yes,1,yes,0.9915966386554622,TRUE
55842e7112bdaa3245ab6e34,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 22,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,1,0,7,0,0,8,1,1,yes,1,1,yes,1,yes,0.9915966386554622,TRUE
55842e7112bdaa3245ab6e34,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 22,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,9,0,7,0,0,16,9,9,yes,9,1,yes,1,yes,0.9915966386554622,TRUE
558431a112bdaa3245ab6e35,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 23 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,2,0,0,8,6,6,yes,6,1,yes,1,yes,0.9915254237288136,TRUE
558431a112bdaa3245ab6e35,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 23 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,8,0,6,1,0,15,8,8,yes,8,1,yes,1,yes,0.9915254237288136,TRUE
558431a112bdaa3245ab6e35,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 23 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9915254237288136,NA
558431a112bdaa3245ab6e35,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 23 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,53,0,11,5,0,69,53,53,yes,53,1,yes,1,yes,0.9915254237288136,TRUE
558431a112bdaa3245ab6e35,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 23 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,50,1,28,6,0,85,51,51,yes,50,0.9803921568627451,yes,0.9803921568627451,yes,0.9915254237288136,TRUE
558431a112bdaa3245ab6e35,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 23 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,1,0,7,0,0,8,1,1,yes,1,1,yes,1,yes,0.9915254237288136,TRUE
558431a112bdaa3245ab6e35,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 23 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,8,0,8,0,0,16,8,8,yes,8,1,yes,1,yes,0.9915254237288136,TRUE
55e9ea5612bdaa20aa5b45d5,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 20,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,0,3,1,0,4,8,7,3,abstain,4,0.5714285714285714,no,1,no,0.664,FALSE
55e9ea5612bdaa20aa5b45d5,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 20,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,8,1,3,1,2,15,11,9,yes,8,0.7272727272727273,yes,0.8888888888888888,no,0.664,FALSE
55e9ea5612bdaa20aa5b45d5,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 20,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,no,0.664,NA
55e9ea5612bdaa20aa5b45d5,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 20,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,12,23,10,5,19,69,54,35,no,23,0.42592592592592593,no,0.6571428571428571,no,0.664,TRUE
55e9ea5612bdaa20aa5b45d5,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 20,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,2,52,24,6,1,85,55,54,no,52,0.9454545454545454,no,0.9629629629629629,no,0.664,TRUE
55e9ea5612bdaa20aa5b45d5,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 20,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,7,0,1,8,1,0,abstain,1,1,NA,NA,no,0.664,FALSE
55e9ea5612bdaa20aa5b45d5,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 20,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,4,5,7,0,0,16,9,9,no,5,0.5555555555555556,no,0.5555555555555556,no,0.664,TRUE
55e9fb7012bdaa20aa5b45d7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 25,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,4,2,2,0,0,8,6,6,yes,4,0.6666666666666666,yes,0.6666666666666666,yes,0.9322033898305084,TRUE
55e9fb7012bdaa20aa5b45d7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 25,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,9,1,4,1,0,15,10,10,yes,9,0.9,yes,0.9,yes,0.9322033898305084,TRUE
55e9fb7012bdaa20aa5b45d7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 25,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9322033898305084,NA
55e9fb7012bdaa20aa5b45d7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 25,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,52,0,12,5,0,69,52,52,yes,52,1,yes,1,yes,0.9322033898305084,TRUE
55e9fb7012bdaa20aa5b45d7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 25,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,46,6,27,6,0,85,52,52,yes,46,0.8846153846153846,yes,0.8846153846153846,yes,0.9322033898305084,TRUE
55e9fb7012bdaa20aa5b45d7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 25,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,2,0,6,0,0,8,2,2,yes,2,1,yes,1,yes,0.9322033898305084,TRUE
55e9fb7012bdaa20aa5b45d7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 25,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,8,0,8,0,0,16,8,8,yes,8,1,yes,1,yes,0.9322033898305084,TRUE
55f217a312bdaa20aa5b46d3,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 28,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,1,0,4,0,3,8,4,1,abstain,3,0.75,yes,1,no,0.8888888888888888,FALSE
55f217a312bdaa20aa5b46d3,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 28,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,4,2,8,1,0,15,6,6,yes,4,0.6666666666666666,yes,0.6666666666666666,no,0.8888888888888888,FALSE
55f217a312bdaa20aa5b46d3,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 28,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,no,0.8888888888888888,NA
55f217a312bdaa20aa5b46d3,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 28,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,0,48,12,5,4,69,52,48,no,48,0.9230769230769231,no,1,no,0.8888888888888888,TRUE
55f217a312bdaa20aa5b46d3,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 28,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,2,39,36,6,2,85,43,41,no,39,0.9069767441860465,no,0.9512195121951219,no,0.8888888888888888,TRUE
55f217a312bdaa20aa5b46d3,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 28,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,0,2,6,0,0,8,2,2,no,2,1,no,1,no,0.8888888888888888,TRUE
55f217a312bdaa20aa5b46d3,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 28,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,0,9,7,0,0,16,9,9,no,9,1,no,1,no,0.8888888888888888,TRUE
55f2b2b012bdaa20aa5b46d4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 28,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,5,0,0,8,3,3,yes,3,1,yes,1,yes,0.970873786407767,TRUE
55f2b2b012bdaa20aa5b46d4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 28,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,9,0,5,1,0,15,9,9,yes,9,1,yes,1,yes,0.970873786407767,TRUE
55f2b2b012bdaa20aa5b46d4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 28,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.970873786407767,NA
55f2b2b012bdaa20aa5b46d4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 28,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,40,0,24,5,0,69,40,40,yes,40,1,yes,1,yes,0.970873786407767,TRUE
55f2b2b012bdaa20aa5b46d4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 28,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,48,0,28,6,3,85,51,48,yes,48,0.9411764705882353,yes,1,yes,0.970873786407767,TRUE
55f2b2b012bdaa20aa5b46d4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 28,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,8,0,0,8,0,0,NA,0,NA,NA,NA,yes,0.970873786407767,NA
55f2b2b012bdaa20aa5b46d4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 28,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,9,0,7,0,0,16,9,9,yes,9,1,yes,1,yes,0.970873786407767,TRUE
55f2b7a112bdaa20aa5b46db,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 29 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,3,0,0,8,5,5,yes,5,1,yes,1,yes,1,TRUE
55f2b7a112bdaa20aa5b46db,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 29 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,5,3,5,1,1,15,9,8,yes,5,0.5555555555555556,yes,0.625,yes,1,TRUE
55f2b7a112bdaa20aa5b46db,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 29 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,1,NA
55f2b7a112bdaa20aa5b46db,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 29 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,54,0,10,5,0,69,54,54,yes,54,1,yes,1,yes,1,TRUE
55f2b7a112bdaa20aa5b46db,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 29 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,57,0,22,6,0,85,57,57,yes,57,1,yes,1,yes,1,TRUE
55f2b7a112bdaa20aa5b46db,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 29 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,0,2,6,0,0,8,2,2,no,2,1,no,1,yes,1,FALSE
55f2b7a112bdaa20aa5b46db,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 29 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,12,0,4,0,0,16,12,12,yes,12,1,yes,1,yes,1,TRUE
55f2b87012bdaa20aa5b46dd,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 30 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,3,0,4,0,1,8,4,3,yes,3,0.75,yes,1,yes,0.992,TRUE
55f2b87012bdaa20aa5b46dd,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 30 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,5,3,6,1,0,15,8,8,yes,5,0.625,yes,0.625,yes,0.992,TRUE
55f2b87012bdaa20aa5b46dd,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 30 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.992,NA
55f2b87012bdaa20aa5b46dd,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 30 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,51,0,13,5,0,69,51,51,yes,51,1,yes,1,yes,0.992,TRUE
55f2b87012bdaa20aa5b46dd,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 30 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,58,0,21,6,0,85,58,58,yes,58,1,yes,1,yes,0.992,TRUE
55f2b87012bdaa20aa5b46dd,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 30 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,2,0,6,0,0,8,2,2,yes,2,1,yes,1,yes,0.992,TRUE
55f2b87012bdaa20aa5b46dd,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 30 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,12,0,4,0,0,16,12,12,yes,12,1,yes,1,yes,0.992,TRUE
55f2cc6912bdaa20aa5b46e1,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 31,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,3,0,0,8,5,5,yes,5,1,yes,1,yes,1,TRUE
55f2cc6912bdaa20aa5b46e1,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 31,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,6,0,6,1,2,15,8,6,yes,6,0.75,yes,1,yes,1,TRUE
55f2cc6912bdaa20aa5b46e1,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 31,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,1,NA
55f2cc6912bdaa20aa5b46e1,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 31,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,51,0,13,5,0,69,51,51,yes,51,1,yes,1,yes,1,TRUE
55f2cc6912bdaa20aa5b46e1,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 31,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,55,0,24,6,0,85,55,55,yes,55,1,yes,1,yes,1,TRUE
55f2cc6912bdaa20aa5b46e1,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 31,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,2,0,6,0,0,8,2,2,yes,2,1,yes,1,yes,1,TRUE
55f2cc6912bdaa20aa5b46e1,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 31,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,12,0,4,0,0,16,12,12,yes,12,1,yes,1,yes,1,TRUE
55f2d74812bdaa20aa5b46e4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 32 amendé,2015-05-14,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,3,0,0,8,5,5,yes,5,1,yes,1,yes,0.9848484848484849,TRUE
55f2d74812bdaa20aa5b46e4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 32 amendé,2015-05-14,P1_2015-02..2018-09,Aucun bloc,independent,10,0,4,1,0,15,10,10,yes,10,1,yes,1,yes,0.9848484848484849,TRUE
55f2d74812bdaa20aa5b46e4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 32 amendé,2015-05-14,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9848484848484849,NA
55f2d74812bdaa20aa5b46e4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 32 amendé,2015-05-14,P1_2015-02..2018-09,Nahda,coalition,56,0,8,4,1,69,57,56,yes,56,0.9824561403508771,yes,1,yes,0.9848484848484849,TRUE
55f2d74812bdaa20aa5b46e4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 32 amendé,2015-05-14,P1_2015-02..2018-09,Nidaa Tounes,coalition,60,1,18,6,0,85,61,61,yes,60,0.9836065573770492,yes,0.9836065573770492,yes,0.9848484848484849,TRUE
55f2d74812bdaa20aa5b46e4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 32 amendé,2015-05-14,P1_2015-02..2018-09,Social-Démocrate,opposition,8,0,0,0,0,8,8,8,yes,8,1,yes,1,yes,0.9848484848484849,TRUE
55f2d74812bdaa20aa5b46e4,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 32 amendé,2015-05-14,P1_2015-02..2018-09,Union Patriotique Libre,coalition,9,0,7,0,0,16,9,9,yes,9,1,yes,1,yes,0.9848484848484849,TRUE
55f2d88412bdaa20aa5b46e7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 33 amendé,2015-05-14,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,4,0,0,8,4,4,yes,4,1,yes,1,yes,0.9769230769230769,TRUE
55f2d88412bdaa20aa5b46e7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 33 amendé,2015-05-14,P1_2015-02..2018-09,Aucun bloc,independent,10,0,4,1,0,15,10,10,yes,10,1,yes,1,yes,0.9769230769230769,TRUE
55f2d88412bdaa20aa5b46e7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 33 amendé,2015-05-14,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9769230769230769,NA
55f2d88412bdaa20aa5b46e7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 33 amendé,2015-05-14,P1_2015-02..2018-09,Nahda,coalition,56,0,8,4,1,69,57,56,yes,56,0.9824561403508771,yes,1,yes,0.9769230769230769,TRUE
55f2d88412bdaa20aa5b46e7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 33 amendé,2015-05-14,P1_2015-02..2018-09,Nidaa Tounes,coalition,57,0,21,5,2,85,59,57,yes,57,0.9661016949152542,yes,1,yes,0.9769230769230769,TRUE
55f2d88412bdaa20aa5b46e7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 33 amendé,2015-05-14,P1_2015-02..2018-09,Social-Démocrate,opposition,8,0,0,0,0,8,8,8,yes,8,1,yes,1,yes,0.9769230769230769,TRUE
55f2d88412bdaa20aa5b46e7,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 33 amendé,2015-05-14,P1_2015-02..2018-09,Union Patriotique Libre,coalition,10,0,6,0,0,16,10,10,yes,10,1,yes,1,yes,0.9769230769230769,TRUE
55f2db5f12bdaa20aa5b46e9,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 34 amendé,2015-05-14,P1_2015-02..2018-09,Afek Tounes,coalition,4,0,4,0,0,8,4,4,yes,4,1,yes,1,yes,1,TRUE
55f2db5f12bdaa20aa5b46e9,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 34 amendé,2015-05-14,P1_2015-02..2018-09,Aucun bloc,independent,10,0,4,1,0,15,10,10,yes,10,1,yes,1,yes,1,TRUE
55f2db5f12bdaa20aa5b46e9,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 34 amendé,2015-05-14,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,1,NA
55f2db5f12bdaa20aa5b46e9,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 34 amendé,2015-05-14,P1_2015-02..2018-09,Nahda,coalition,57,0,8,4,0,69,57,57,yes,57,1,yes,1,yes,1,TRUE
55f2db5f12bdaa20aa5b46e9,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 34 amendé,2015-05-14,P1_2015-02..2018-09,Nidaa Tounes,coalition,58,0,21,6,0,85,58,58,yes,58,1,yes,1,yes,1,TRUE
55f2db5f12bdaa20aa5b46e9,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 34 amendé,2015-05-14,P1_2015-02..2018-09,Social-Démocrate,opposition,6,1,0,0,1,8,8,7,yes,6,0.75,yes,0.8571428571428571,yes,1,TRUE
